TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT3G60300,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT3G61920,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT3G62090,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT3G62600,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G02430,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G02980,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G03320,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G04020,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G10250,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G11660,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G12400,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G13395,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G14270,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G14385,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G15417,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G20020,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G21310,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G21320,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G23493,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G23570,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G23680,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G23885,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G24410,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G25200,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G25340,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G26780,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G28390,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G29330,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G29770,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G30460,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G30500,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G31240,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G32450,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G32480,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G36990,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G38010,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G38020,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G38420,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT4G39235,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G02020,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G02230,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G02490,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G03210,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G03560,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G03740,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G03990,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G04610,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G04620,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G05220,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G05410,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G07330,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G09590,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G10695,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G10946,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G11340,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G12020,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G12030,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G12110,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G15250,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G16600,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G18040,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G18065,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G18340,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G22310,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G23480,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G25280,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G25450,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G27660,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G28540,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G35320,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G37260,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G37340,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G37540,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G37670,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G38890,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G40770,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G43840,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G44260,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G44660,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G45630,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G47830,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G48030,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G48250,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G48470,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G48570,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
"('AT5G43840', '', 'b289dd05-7749-4efb-af48-d76cf6142aa4')",in planta:Bound,2738,AT5G49700,,,2738,AT5G43840,HSFA6A,P<1e-16,MACS2,Col-0,Song Science 2016,10.1126/science.aag1550,Binding,AT5G43840-YFP,1x LS,3 days,ChIPSeq,Seedlings,ABA,240 min
